SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532212,ARCHIES LTD ,B ,Q,12.06,12.20,11.94,12.00,12.00,11.93,86,12693,153296.00,
532215,AXIS BANK   ,A ,Q,719.50,726.85,714.00,716.75,716.75,715.85,9759,343960,247815748.00,
532216,HB STOCKHOL.,B ,Q,15.90,16.45,15.80,16.45,16.45,15.75,19,1196,19025.00,
532217,SIEL FINANCL,XT,Q,6.68,6.68,6.67,6.68,6.68,6.55,34,76813,513105.00,
532218,SOUTH IND.BK,A ,Q,8.13,9.48,8.08,9.32,9.32,8.04,26383,18061961,164335726.00,
532219,ENERGY DEV. ,B ,Q,8.98,8.98,8.60,8.77,8.89,8.68,37,6438,56047.00,
532221,SONATA SOFT.,A ,Q,598.00,613.65,591.00,597.35,597.50,593.30,620,13297,8003754.00,
532230,BENGAL TEA &,X ,Q,43.80,46.80,41.30,43.55,43.55,41.20,44,3633,158944.00,
532234,NAT.ALUM    ,A ,Q,69.40,78.40,69.40,75.95,75.95,68.55,24320,9197653,679971831.00,
532240,INDIA NIPPON,B ,Q,362.95,365.00,356.25,358.30,359.45,362.25,425,6533,2360299.00,
532256,NALWA SONS  ,B ,Q,1504.40,1621.95,1499.30,1564.00,1564.00,1488.00,88,395,617097.00,
532259,APAR INDUS. ,A ,Q,501.65,504.00,492.00,493.70,494.20,498.25,224,2605,1293643.00,
532262,TCI INDUS.  ,X ,Q,887.00,887.00,887.00,887.00,887.00,932.60,1,2,1774.00,
532268,ACCELYA     ,A ,Q,910.00,924.40,886.00,891.90,898.50,905.10,260,1289,1162429.00,
532271,CYBERMATE   ,XT,Q,1.89,1.89,1.71,1.73,1.80,1.80,113,42666,74567.00,
532281,HCL TECHNO  ,A ,Q,920.00,921.10,914.35,916.25,916.25,915.70,4155,109566,100488558.00,
532282,CASTEXTECH  ,T ,Q,0.63,0.63,0.58,0.61,0.58,0.60,21,119762,73462.00,
532284,TCFC FINANCE,X ,Q,26.90,27.50,25.75,27.30,27.30,26.35,12,487,13128.00,
532285,GEOJITFSL   ,B ,Q,59.50,61.55,58.80,59.10,59.10,59.60,2101,277923,16734278.00,
532286,JINDAL STE  ,A ,Q,465.00,485.05,463.65,480.40,480.40,459.35,12804,1033517,490071884.00,
532290,BLB LTD.    ,B ,Q,6.44,6.44,6.21,6.21,6.21,6.17,3,1700,10817.00,
532296,GLENMARK PHA,A ,Q,570.00,602.40,565.50,591.80,591.80,569.95,12382,494235,292563843.00,
532300,WOCKHARDT   ,A ,Q,590.40,607.00,569.90,573.50,573.50,587.75,7593,279168,164420390.00,
532301,TATA COFFEE ,A ,Q,150.00,154.50,144.25,153.00,153.00,148.05,5859,838270,125978074.00,
532305,IND-SWIFT LA,B ,Q,80.00,80.55,78.55,79.55,79.55,78.80,338,20458,1629637.00,
532307,MELSTAR INFO,Z ,Q,1.77,1.77,1.77,1.77,1.77,1.83,2,3000,5310.00,
532309,GEPIL       ,A ,Q,266.70,266.70,261.45,262.35,264.00,264.25,254,14631,3853257.00,
532310,SHREE RAMA  ,B ,Q,13.31,13.41,12.14,13.08,13.07,13.11,419,73562,961211.00,
532313,MAHINDRALIFE,A ,Q,473.30,473.30,465.00,467.30,470.20,469.45,236,1870,876162.00,
532321,CADILA HEALT,A ,Q,603.20,611.50,598.60,603.10,603.10,601.80,11412,596016,360585959.00,
532323,SHIVA CEMENT,X ,Q,23.85,23.85,23.25,23.85,23.85,22.75,679,585926,13966135.00,
532324,CINEVISTA   ,T ,Q,9.36,10.29,9.36,10.29,10.29,9.80,19,4700,47607.00,
532326,INTENS TECH ,B ,Q,42.95,45.00,42.95,44.00,44.00,43.50,298,15914,711548.00,
532329,DANLAW TECH.,X ,Q,323.50,323.50,314.05,321.60,322.85,323.50,66,1378,442041.00,
532331,AJANTA PHARM,A ,Q,2000.00,2047.85,2000.00,2018.60,2018.60,1999.05,915,6780,13680536.00,
532333,HB PORTFOLIO,X ,Q,25.00,29.05,24.15,25.50,27.00,25.40,62,11538,291874.00,
532334,HB ESTATE DE,X ,Q,9.10,9.97,9.10,9.93,9.97,9.51,25,2139,20777.00,
532335,AMBICA AGAR.,B ,Q,27.50,28.55,26.30,28.55,28.55,23.80,433,197481,5512512.00,
532339,COMPUCOM SOF,B ,Q,8.74,8.95,8.55,8.60,8.69,8.40,57,7104,61787.00,
532340,OMNI AX'S SO,X ,Q,1.55,1.55,1.54,1.54,1.54,1.48,7,2221,3442.00,
532341,IZMO        ,B ,Q,86.30,86.65,78.50,84.40,85.20,82.55,674,62480,5286170.00,
532343,TVS MOTOR L ,A ,Q,630.00,630.90,613.70,618.00,616.70,626.15,1937,69486,42958574.00,
532344,SOFTSOL (I) ,X ,Q,79.50,79.50,74.05,78.90,78.90,77.75,22,713,54063.00,
532345,GATI LTD.   ,A ,Q,104.70,110.80,104.70,107.20,107.05,108.65,966,56562,6078065.00,
532348,SUBEX LTX   ,B ,Q,61.20,64.80,60.45,62.55,62.55,60.35,26529,7009419,443620071.00,
532349,TRANSPORT CO,A ,Q,280.10,291.00,273.60,282.05,281.25,280.10,498,7848,2222700.00,
532350,PADMALAYA TE,XT,Q,2.66,2.66,2.43,2.54,2.54,2.55,15,8146,19821.00,
532351,AKSH OPTIFIB,B ,Q,6.30,6.36,6.21,6.29,6.25,6.24,89,48055,302390.00,
532356,TRIVENI ENGG,A ,Q,136.85,146.80,136.85,139.90,139.90,135.25,7151,257709,36877062.00,
532357,MUKTA ARTS  ,B ,Q,29.20,29.85,27.90,28.75,28.75,29.15,102,2390,68968.00,
532359,HITKIT GLOB ,X ,Q,0.38,0.38,0.37,0.37,0.37,0.38,4,7600,2822.00,
532362,NAGPUR POWER,X ,Q,30.30,32.90,30.30,30.40,30.40,31.35,23,1643,52532.00,
532365,DYNACONS SYS,B ,Q,104.70,123.70,100.10,118.10,118.10,104.90,2089,63716,7411008.00,
532366,PNB GILTS   ,B ,Q,52.50,53.30,52.50,52.60,52.60,52.90,635,47275,2493915.00,
532368,BCG         ,B ,Q,7.99,8.15,7.94,8.14,8.14,7.77,892,1190035,9650429.00,
532369,RAMCO INDS. ,A ,Q,286.20,286.25,280.10,280.30,280.55,283.75,451,10649,3006952.00,
532370,RAMCO  SYSTM,A ,Q,510.95,518.95,506.50,510.15,510.00,504.85,815,15639,7990022.00,
532371,TATA TELESER,B ,Q,13.94,13.94,12.95,13.31,13.31,13.38,2543,1306201,17582935.00,
532372,VIRINCHI    ,X ,Q,55.00,57.70,55.00,57.70,57.70,48.10,2556,678087,38772479.00,
532373,WEPSOLN     ,X ,Q,16.70,17.75,16.25,17.35,17.35,16.90,30,5626,98289.00,
532374,STER TECH   ,A ,Q,226.80,227.95,221.50,222.90,222.10,223.65,880,39280,8807521.00,
532375,TIPSINDUSTR ,B ,Q,659.30,677.70,659.30,677.70,677.70,645.45,142,1163,786688.00,
532379,FIRSTOBJ    ,X ,Q,5.00,5.26,5.00,5.25,5.25,5.11,4,505,2650.00,
532380,BABA ARTS   ,X ,Q,11.75,12.15,10.56,11.95,11.95,11.51,21,670,7804.00,
532382,BALAJI TELE.,A ,Q,58.65,59.35,57.50,58.05,58.05,58.15,420,30955,1813095.00,
532384,TYCHE INDS  ,X ,Q,233.75,235.00,225.60,228.45,229.85,229.20,743,20527,4704134.00,
532386,CALIFORN.SOF,B ,Q,8.50,8.70,7.87,8.30,8.30,8.15,203,36543,302322.00,
532387,PRITISHN COM,T ,Q,42.55,44.60,40.50,44.05,44.05,42.60,327,26986,1132459.00,
532388,INDIAN OVER.,A ,Q,15.75,16.20,15.75,15.85,15.85,15.80,1868,1089746,17395141.00,
532390,TAJ GVK HOTL,A ,Q,110.20,110.20,108.00,109.55,109.55,109.60,361,14801,1615367.00,
532391,OPTO CIRCUIT,T ,Q,4.80,4.80,4.55,4.57,4.55,4.78,309,217118,994173.00,
532392,CREATIVE EYE,B ,Q,2.91,2.91,2.85,2.85,2.85,2.91,5,511,1456.00,
532395,AXISCADES   ,B ,Q,61.50,61.80,60.00,60.05,60.50,60.10,280,6773,412630.00,
532397,KONNDOR     ,X ,Q,3.63,3.63,3.50,3.50,3.50,3.46,18,3778,13690.00,
532398,UMESL       ,B ,Q,2.86,3.05,2.86,2.91,2.91,2.96,605,11867,35316.00,
532400,BSOFT       ,A ,Q,255.00,255.00,248.55,252.75,251.20,252.80,1344,45645,11522982.00,
532402,USGTECH     ,X ,Q,1.94,1.94,1.94,1.94,1.94,1.85,2,550,1067.00,
532404,SAVEN TECHNO,X ,Q,37.00,37.00,33.50,33.50,33.50,35.25,217,42144,1531440.00,
532406,AVANTEL LTD ,X ,Q,426.85,429.85,410.00,421.00,427.95,419.65,485,15707,6546637.00,
532407,MOSCHIP     ,X ,Q,31.60,31.60,30.20,31.60,31.60,30.10,380,264743,8357981.00,
532408,MEGASOFT LTD,T ,Q,12.15,12.50,12.03,12.18,12.03,12.66,182,50008,609490.00,
532410,TRANSCORP IN,X ,Q,8.96,9.60,8.20,9.03,9.00,8.42,35,7143,63953.00,
532413,CEREBRA INTE,B ,Q,49.00,50.30,48.50,49.65,49.65,48.95,391,60292,2990178.00,
532416,MID-DAY MULT,B ,Q,4.15,4.35,4.15,4.15,4.15,4.15,15,4050,16877.00,
532419,SMARTLINK   ,B ,Q,86.80,87.30,84.95,87.00,87.30,86.70,103,2020,174265.00,
532424,GODREJ CONS ,A ,Q,710.25,718.00,700.10,702.05,703.55,709.80,1184,29446,20887630.00,
532425,GENUSPRIME  ,X ,Q,5.84,5.84,5.84,5.84,5.84,5.95,3,106,619.00,
532430,BF UTILI    ,A ,Q,274.00,276.35,270.00,271.20,272.20,272.30,366,10121,2760218.00,
532432,UNITD SPR   ,B ,Q,543.05,551.30,541.90,547.90,547.05,543.60,3405,81470,44580839.00,
532435,SANINFRA    ,X ,Q,96.90,97.15,83.35,96.85,97.15,88.35,179,17000,1612001.00,
532439,OLECTRA     ,B ,Q,180.35,184.00,176.60,178.25,178.25,180.35,1823,48935,8822584.00,
532440,MPS LTD     ,B ,Q,638.40,677.00,638.40,647.45,642.65,640.25,228,3378,2235356.00,
532443,CERA SANITAR,A ,Q,4035.50,4057.35,3776.30,3800.95,3800.95,3984.85,344,935,3613060.00,
532444,T. SPIRITUAL,X ,Q,0.32,0.32,0.30,0.32,0.32,0.31,8,6253,2000.00,
532454,BHARTI ARTL ,A ,Q,558.70,572.70,557.00,568.50,568.50,558.35,5130,284236,161434300.00,
532455,SHALIMAR WIR,X ,Q,4.37,4.67,4.28,4.67,4.67,4.25,33,6568,30095.00,
532456,COMPUAGE INF,B ,Q,18.00,18.15,17.70,17.75,17.75,17.70,175,29230,523065.00,
532457,GULSHAN POLY,B ,Q,156.00,156.95,152.15,153.05,153.00,155.45,877,24644,3803996.00,
532459,FAZE3AUTO   ,X ,Q,108.00,110.80,97.10,101.25,101.00,107.70,209,13001,1367105.00,
532460,PONNI SUG(ER,B ,Q,191.80,200.00,190.50,193.20,193.20,185.85,162,5157,1010255.00,
532461,PUNJAB NATIO,A ,Q,36.75,36.95,35.95,36.20,36.20,36.40,11988,6547516,238125295.00,
532466,ORACLE FIN  ,A ,Q,3505.00,3588.00,3481.00,3566.45,3566.45,3490.90,1645,9356,33139748.00,
532467,HAZ MUL PRO ,XT,Q,5.10,5.10,4.71,4.75,4.75,4.90,36,15365,75624.00,
532468,KAMAHOLDING ,A ,Q,7441.00,7450.00,7000.00,7053.15,7000.00,7449.30,97,190,1367379.00,
532475,APTECH LTD  ,A ,Q,204.05,207.40,202.20,202.85,202.65,202.80,565,8409,1717653.00,
532477,UNION BANK L,A ,Q,36.20,36.60,34.35,34.50,34.50,36.15,3375,1432525,50214310.00,
532478,UNITED BREWA,A ,Q,1239.60,1239.60,1202.40,1217.10,1216.60,1205.70,541,12302,14897537.00,
532479,ISMT LTD    ,B ,Q,15.16,15.16,15.16,15.16,15.16,14.44,66,67034,1016235.00,
532481,NOIDA-TOLL B,B ,Q,5.97,5.98,5.79,5.90,5.93,5.91,19,5058,29637.00,
532482,GRANULES (I),A ,Q,353.80,357.00,345.60,347.35,347.35,351.50,2447,128719,45385684.00,
532483,CANARA BANK ,A ,Q,143.80,145.85,142.10,144.35,144.35,143.45,4651,638884,92046867.00,
532485,BALMER LA.IN,B ,Q,464.00,464.00,456.00,460.65,460.65,459.30,204,7518,3453005.00,
532486,POKARNA LTD ,B ,Q,253.40,255.00,242.00,251.10,251.10,249.40,638,16842,4199460.00,
532488,DIVI'S LAB. ,A ,Q,4062.55,4085.00,4020.05,4029.50,4020.05,4062.55,1120,24003,97026224.00,
532493,ASTRA MICRO ,A ,Q,118.50,119.05,116.35,117.10,117.10,116.75,782,33985,4006226.00,
532497,RADICOKHAIT ,A ,Q,565.75,566.60,547.70,554.75,554.75,560.25,441,11106,6171677.00,
532498,SHRMCITYUN  ,A ,Q,1650.00,1650.00,1633.75,1636.70,1640.00,1618.25,453,1988,3265428.00,
532500,MARUTISUZUK ,A ,Q,6675.00,6756.25,6641.70,6702.90,6702.90,6665.90,2375,16466,110244019.00,
532503,RAJAPAMILLS ,X ,Q,719.75,720.00,706.05,710.50,707.05,715.00,59,887,634157.00,
532504,NAVIN FLUORI,A ,Q,3659.00,3659.00,3357.95,3370.50,3370.50,3624.00,7553,48546,167722788.00,
532505,UCOBANK     ,A ,Q,11.53,11.55,11.26,11.29,11.29,11.34,1374,372592,4226002.00,
532507,BAG FIL MED ,T ,Q,2.65,2.70,2.58,2.58,2.70,2.64,45,12378,32262.00,
532508,JSL         ,A ,Q,91.00,101.80,89.95,97.80,97.80,90.35,4897,753183,72587387.00,
532509,SUPRAJIT ENG,A ,Q,251.00,253.75,241.65,245.25,246.20,248.80,997,24510,6035926.00,
532513,TVSELE      ,B ,Q,136.50,137.50,132.25,133.95,134.30,134.40,280,10799,1453636.00,
532514,INDRA GAS   ,A ,Q,525.00,528.15,513.55,515.20,515.00,519.65,1435,56879,29573092.00,
532515,TV TODAY    ,A ,Q,287.05,291.75,286.90,288.60,288.85,285.20,187,1087,314494.00,
532521,PALRED      ,B ,Q,132.95,137.90,130.10,134.85,136.15,134.30,195,4679,627435.00,
532522,PETRONET LNG,A ,Q,243.70,245.20,241.20,242.65,242.80,243.55,952,47060,11442794.00,
532523,BIOCON LTD. ,A ,Q,380.00,383.85,379.60,381.10,381.10,379.60,1719,101123,38604815.00,
532524,PTC INDIA   ,A ,Q,84.20,84.20,82.05,82.50,82.60,83.50,1111,213915,17775845.00,
532525,BANK MAHA   ,A ,Q,25.15,25.20,23.60,24.20,24.20,24.60,2575,1568706,38345568.00,
532527,RK FORGINGS ,A ,Q,586.00,586.00,569.00,572.45,571.95,573.35,86,878,501689.00,
532528,DATAM GLOB  ,B ,Q,140.00,140.00,131.50,132.75,132.75,139.00,1951,136227,18461840.00,
532529,NDTV        ,B ,Q,68.05,68.05,63.65,64.05,64.05,66.95,211,16429,1061799.00,
532531,STAR        ,A ,Q,862.00,863.50,829.55,832.55,837.00,854.40,2253,45062,38173164.00,
532532,JAIPRA      ,A ,Q,7.02,7.08,6.92,6.96,6.96,7.01,1620,1465475,10219190.00,
532538,ULTRATECH CM,A ,Q,6430.00,6521.95,6421.45,6484.80,6484.80,6406.20,4261,26919,174506577.00,
532539,MINDA IND   ,A ,Q,519.50,536.00,512.55,525.85,525.85,515.60,1189,16861,8855524.00,
532540,TCS LTD.    ,A ,Q,3130.00,3160.00,3112.15,3132.00,3132.00,3111.30,5423,90326,282766112.00,
532541,COFORGE     ,A ,Q,3355.60,3544.60,3320.00,3376.75,3376.75,3397.40,14263,143992,492320501.00,
532543,GULFPETRO   ,B ,Q,44.55,44.80,43.25,43.45,43.45,44.60,494,12802,560708.00,
532548,CENTURYPLY  ,A ,Q,352.20,353.90,345.00,347.85,347.85,349.10,492,8129,2829276.00,
532553,WELENT      ,A ,Q,101.00,103.15,100.70,102.85,102.45,101.05,628,29016,2968073.00,
532555,NTPC LTD    ,A ,Q,103.55,105.45,103.35,105.05,105.05,102.95,2778,554421,58025781.00,
532604,SALSTEEL    ,T ,Q,4.89,4.89,4.51,4.70,4.70,4.70,52,21756,102834.00,
532605,JBM AUTO    ,B ,Q,410.00,415.15,403.00,403.55,403.30,404.95,137,1672,681922.00,
532610,DWAR SUGAR  ,A ,Q,51.70,52.65,50.10,50.70,50.70,49.50,2352,558183,28563472.00,
532612,INDOCO REM  ,A ,Q,367.60,369.00,355.25,359.00,359.00,358.25,837,18665,6727052.00,
532613,VIPCLOTHNG  ,B ,Q,13.36,13.81,12.80,13.39,12.80,13.41,157,42366,570263.00,
532616,XCHANGING   ,B ,Q,72.85,72.95,68.80,70.35,70.60,72.20,482,23485,1682799.00,
532617,JETAIRWAYS  ,Z ,Q,91.50,91.50,87.50,88.20,88.20,87.95,379,21705,1929319.00,
532621,MORARJETEX  ,B ,Q,14.17,14.22,13.72,13.80,13.80,13.91,11,1130,15671.00,
532622,GATEWAY DIST,A ,Q,244.60,263.00,244.60,258.55,258.55,250.30,2677,80139,20423328.00,
532624,JINDALPH    ,T ,Q,51.35,55.10,51.35,54.30,55.10,54.05,108,7802,404830.00,
532626,PONDY OXIDES,X ,Q,221.35,228.00,221.05,225.30,225.30,221.50,256,10997,2475322.00,
532627,JPPOWER     ,B ,Q,3.03,3.05,2.99,3.00,3.00,2.99,35487,5021221,15111011.00,
532628,3I INFOTECH ,B ,Q,7.89,8.00,7.71,7.76,7.76,7.75,5000,3999843,31375278.00,
532629,MCNALLYB    ,T ,Q,7.00,7.10,6.75,6.85,6.85,7.08,30,13187,90495.00,
532630,GOKALDAS    ,B ,Q,104.00,107.05,98.20,101.20,101.20,103.25,3415,193814,20069561.00,
532633,ALLSEC TECH ,B ,Q,333.25,337.55,316.95,330.40,334.00,335.80,146,3887,1269202.00,
532636,IIFL        ,A ,Q,277.40,279.30,265.00,266.75,266.75,266.00,2573,107720,29607741.00,
532637,MAN DRUGORG ,B ,Q,137.05,141.00,132.65,133.75,133.75,138.55,1048,27892,3791791.00,
532638,SHOPPER STOP,A ,Q,193.50,196.75,193.15,194.00,194.05,193.65,81,1816,354611.00,
532640,CYBER MEDIA ,B ,Q,10.10,10.58,10.06,10.56,10.06,10.58,35,6008,63069.00,
532641,NDL         ,B ,Q,37.65,38.70,35.25,35.65,35.50,36.90,527,29457,1082898.00,
532642,JSWHL       ,A ,Q,4012.85,4646.00,4012.85,4381.75,4350.00,4000.00,265,565,2458619.00,
532644,JK CEMENT   ,A ,Q,2798.00,2818.40,2772.40,2780.55,2777.10,2778.10,110,442,1232873.00,
532648,YES BANK    ,A ,Q,13.66,13.66,13.31,13.35,13.35,13.55,33152,31070721,415299293.00,
532649,NECTAR LIFE ,B ,Q,25.00,26.35,25.00,25.50,25.50,25.80,944,102908,2659630.00,
532650,MSP STEEL   ,T ,Q,12.60,12.60,11.89,11.89,11.89,12.51,70,14442,174568.00,
532651,SPL INDS    ,B ,Q,35.90,41.00,34.80,38.10,37.90,36.05,823,51412,1996751.00,
532652,KARNATAKA BK,A ,Q,62.95,63.70,62.50,62.65,62.50,62.45,281,60262,3799265.00,
532654,MCLEOD RUSSE,B ,Q,24.75,24.75,23.05,23.40,23.40,24.25,748,160424,3826901.00,
532656,FACOR ALLOYS,X ,Q,3.60,3.60,3.60,3.60,3.60,3.53,210,218651,787143.00,
532659,IDFC        ,A ,Q,53.30,53.95,52.65,53.55,53.55,52.55,1296,209110,11144266.00,
532660,VIVIMED LABS,T ,Q,29.00,29.50,26.70,27.10,27.00,28.10,2073,638455,17988221.00,
532661,RANE MADRAS ,B ,Q,340.50,342.70,335.00,338.30,335.00,341.50,110,1055,359166.00,
532662,HT MEDIA    ,B ,Q,21.30,21.30,20.75,20.90,20.90,21.05,347,8338,174476.00,
532663,SASKEN      ,A ,Q,990.70,993.55,959.20,962.45,959.20,971.75,475,2544,2484599.00,
532666,FCS SOFTWARE,B ,Q,0.74,0.74,0.74,0.74,0.74,0.71,50,196682,145544.00,
532667,SUZLONENERGY,A ,Q,5.00,5.14,5.00,5.09,5.09,5.01,6741,4546937,23008228.00,
532668,AURIONPRO SO,B ,Q,174.50,175.10,165.00,166.15,166.15,159.20,1491,71539,12157613.00,
532670,RENUKA SUGAR,B ,Q,12.01,12.23,12.01,12.23,12.23,11.65,1755,2431176,29601320.00,
532673,KM SUGARMILL,B ,Q,18.30,18.90,17.55,18.00,18.00,17.95,1066,229860,4230700.00,
532674,BANNARI AMMA,B ,Q,62.30,72.25,62.30,71.35,71.35,62.25,1391,235366,15721632.00,
532678,BOMBAY RAYON,B ,Q,7.15,7.48,6.99,7.10,7.11,7.23,76,15359,109588.00,
532679,SORILINFRA  ,B ,Q,123.00,123.90,121.00,122.40,122.80,122.45,159,2344,287472.00,
532683,AIAENGINEER ,A ,Q,1841.30,1852.90,1824.80,1829.15,1830.75,1841.30,116,655,1201398.00,
532684,EVEREST KANT,B ,Q,125.40,125.40,125.40,125.40,125.40,119.45,436,68611,8603819.00,
532686,KERNEX MICRO,T ,Q,39.70,41.60,39.15,39.30,39.30,39.70,16,602,24087.00,
532687,REPRO INDIA ,B ,Q,345.00,351.30,345.00,349.85,349.85,344.45,17,70,24377.00,
532689,PVR LTD     ,A ,Q,1138.00,1160.85,1135.15,1155.35,1155.35,1138.95,2914,61554,70922497.00,
532690,RAMSARUP IND,Z ,Q,0.60,0.60,0.58,0.60,0.60,0.58,15,14012,8407.00,
532692,RADHA MADHAV,T ,Q,2.12,2.12,1.98,2.07,2.05,2.07,26,14556,30223.00,
532693,PUNJ LLOYD  ,Z ,Q,1.42,1.42,1.37,1.39,1.37,1.39,73,128351,178132.00,
532694,BARTRONICSIN,Z ,Q,2.15,2.26,2.15,2.19,2.19,2.18,18,4031,8784.00,
532695,CELEBRITYFAS,B ,Q,5.74,5.78,5.59,5.71,5.71,5.66,25,12060,68665.00,
532696,EDUCOMP SOLN,Z ,Q,2.79,3.05,2.79,3.00,3.00,2.91,72,42336,128302.00,
532698,NITINSPINNER,B ,Q,100.25,105.80,99.10,102.80,102.80,98.55,2633,174970,18082766.00,
532699,ROYALORCH   ,B ,Q,61.00,62.45,60.00,60.45,62.40,61.30,315,5263,320476.00,
532700,ENT NETWORK ,B ,Q,149.05,149.15,148.80,148.80,148.80,148.20,14,157,23386.00,
532701,CELLA       ,Z ,Q,5.91,5.91,5.62,5.62,5.62,5.91,18,8484,47916.00,
532702,GUJ PETRONET,A ,Q,274.50,275.65,267.30,268.90,269.50,271.55,710,31344,8520060.00,
532705,JAGRAN PRAK ,A ,Q,54.50,55.05,53.50,53.80,53.80,54.70,140,10598,573654.00,
532706,INOX LEISURE,A ,Q,276.30,276.30,267.00,273.15,272.75,272.50,326,8316,2269129.00,
532707,DYNEMIC PRO ,B ,Q,504.95,535.00,504.95,511.40,509.05,520.10,1049,14777,7720698.00,
532710,SADBHAV ENGG,A ,Q,63.00,67.50,61.35,62.85,63.25,61.90,1332,85378,5543750.00,
532712,REL COM LTD ,B ,Q,1.72,1.79,1.67,1.73,1.73,1.73,4422,22990625,39805940.00,
532713,SAKUMA EXPO ,B ,Q,5.30,5.35,5.20,5.26,5.31,5.26,44,21311,112250.00,
532714,KEC INTERN  ,A ,Q,382.30,383.60,376.05,378.00,378.00,379.65,1409,29557,11225505.00,
532716,GILLA ARBUT ,B ,Q,40.70,40.70,38.55,40.50,40.50,39.15,14,1409,55044.00,
532717,INDOTECHTR  ,B ,Q,97.65,97.65,93.25,95.00,95.00,95.20,57,1075,102102.00,
532719,BL KASHYAP  ,B ,Q,16.90,17.15,16.15,16.90,17.15,16.35,762,58871,979977.00,
532720,M&M FINANSER,A ,Q,156.50,157.00,154.05,154.55,154.55,155.65,4746,395411,61272566.00,
532721,VISA STEEL  ,B ,Q,9.76,9.76,9.76,9.76,9.76,9.30,24,13285,129661.00,
532722,NITCO TILES ,B ,Q,19.95,20.25,19.50,20.05,19.90,20.00,172,9813,194625.00,
532725,SOLAR IND   ,A ,Q,1230.80,1266.60,1230.60,1237.30,1238.35,1237.00,113,501,623476.00,
532726,GALLAN METAL,B ,Q,56.70,60.75,56.70,59.35,59.05,57.50,612,40843,2404636.00,
532728,MALU PAPER  ,B ,Q,26.80,28.00,26.60,26.75,26.75,26.75,209,4607,124335.00,
532729,UTTAM SUGAR ,B ,Q,145.00,148.00,141.90,143.00,143.00,139.50,1373,53125,7651952.00,
532730,STL GLOBAL  ,B ,Q,8.71,8.80,8.36,8.51,8.51,8.41,219,2620,22650.00,
532731,ROHIT FERRO ,B ,Q,2.36,2.36,2.36,2.36,2.36,2.25,31,73410,173247.00,
532732,KEWAL KIRAN ,B ,Q,880.00,880.00,864.00,865.95,864.00,881.20,76,329,285865.00,
532733,SUN TVNET   ,A ,Q,496.50,502.20,491.00,495.25,495.25,490.25,1932,104832,52049631.00,
532734,GODAWARI POW,A ,Q,1000.50,1019.85,988.75,1004.55,1000.00,990.90,1043,12845,12905728.00,
532735,RSYSTEMINT  ,A ,Q,156.00,156.85,138.00,139.80,139.80,152.10,3783,92371,13520473.00,
532737,EMKAY GLOB F,B ,Q,73.00,74.80,68.30,69.85,70.40,73.10,654,15416,1103024.00,
532738,TANTIA CONS ,Z ,Q,9.64,9.64,8.74,9.09,9.06,9.19,132,55681,508070.00,
532740,LOKESH MACH ,T ,Q,44.45,44.90,43.80,44.75,44.75,46.00,32,6337,280350.00,
532741,KAMDHENU    ,B ,Q,150.40,158.50,148.85,154.85,153.75,148.50,669,21219,3262105.00,
532742,PAUSHAK LTD ,B ,Q,7525.00,7569.95,7251.00,7298.95,7271.15,7498.40,244,643,4744340.00,
532744,GTN TEXTILE ,B ,Q,5.70,5.70,5.70,5.70,5.70,6.00,6,1800,10260.00,
532745,INDICAP     ,X ,Q,30.20,32.95,30.20,30.95,31.90,30.95,35,3164,99772.00,
532746,UNITY INFRA ,Z ,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,100,80.00,
532748,PRIME FOCUS ,T ,Q,67.45,67.45,63.50,64.35,65.85,65.25,22,1674,107794.00,
532749,ALLCARGO    ,A ,Q,127.70,127.70,122.95,123.25,123.60,123.55,604,13971,1725930.00,
532751,EASUNREYRL  ,Z ,Q,2.25,2.25,2.25,2.25,2.25,2.36,4,5747,12930.00,
532754,GMR INFRASTR,A ,Q,23.80,24.30,23.75,24.00,24.20,24.25,882,549252,13184379.00,
532755,TECH MAH    ,A ,Q,977.75,984.15,972.50,980.80,978.00,977.75,1388,40668,39806929.00,
532756,MAHINDCIE   ,A ,Q,183.10,183.45,180.00,181.20,181.60,180.65,578,30785,5596388.00,
532757,VOLTAMP TRAN,A ,Q,1105.55,1125.00,1101.90,1119.25,1116.90,1099.95,487,2661,2947786.00,
532759,ATLANTA     ,B ,Q,7.60,7.60,7.25,7.40,7.40,7.45,54,6473,47871.00,
532760,DEEPENR     ,B ,Q,38.70,39.95,36.00,38.45,38.00,39.60,453,27042,1031530.00,
532761,HOV SERVICES,B ,Q,50.40,50.75,47.00,48.35,48.35,48.35,58,2893,141580.00,
532762,ACTION CONST,A ,Q,141.00,144.00,141.00,141.65,142.00,141.00,1021,23048,3268418.00,
532764,GEECEE      ,B ,Q,113.40,114.80,106.90,109.35,109.35,112.70,171,4287,474007.00,
532766,RICHA IND   ,Z ,Q,0.66,0.66,0.61,0.66,0.66,0.63,16,5493,3590.00,
532767,GAYATRI PROJ,B ,Q,28.90,28.90,27.80,28.15,28.20,28.25,574,70873,1993607.00,
532768,FIEM INDS   ,B ,Q,578.85,588.30,575.70,578.25,578.00,572.45,210,2594,1505520.00,
